marca_value,marca_text,cc_value,cc_text,version_value,version_text
51,Indian,1700,1700,15757,Chief Deluxe 1700 (2009-2013)
51,Indian,1700,1700,15758,Chief Roadmaster 1700 (2009-2013)
51,Indian,1700,1700,15759,Chief Standard 1700 (2009-2013)
51,Indian,1700,1700,15760,Chief Vintage 1700 (2009-2013)
51,Indian,1796,1796,15611,Challenger Dark 1796 (2020-2020)
51,Indian,1800,1800,13946,Chief Vintage 111 CL 1800 (2014-2021)
51,Indian,1800,1800,13947,Chieftain 111 CL 1800 (2014-2018)
51,Indian,1800,1800,13948,Roadmaster 111 CL (2015-2018)
51,Indian,1800,1800,13949,Springfield 111 CL (2016-2019)
55,Kawasaki,50,50,8671,AR 2T AC Carb 50 (1981-1998)
55,Kawasaki,60,60,4028,KX (KX060B) 60 (1983-2003)
55,Kawasaki,65,65,4029,KX (KX065A) 65 (2000-2025)
55,Kawasaki,80,80,8673,KD 80 (1975-1990)
55,Kawasaki,80,80,12106,KDX 80 (1980-1988)
55,Kawasaki,80,80,8348,KX 80 (1981-2000)
55,Kawasaki,85,85,14566,KX Big Wheels 19/16 (085BB-BC) 85 (2001-2023)
55,Kawasaki,85,85,4032,KX STD Wheels 17/14 (085AA-FAC) 85 (2001-2023)
55,Kawasaki,100,100,4033,KX (100B-TB1) 100 (1995-2015)
55,Kawasaki,110,110,292,KLX (110CC) 110 (2002-2016)
55,Kawasaki,125,125,8682,AR 125 (1982-1994)
55,Kawasaki,125,125,1431,Eliminator Euro1 125 (1998-2008)
55,Kawasaki,125,125,4034,KDX SR (125B) 125 (1990-1994)
55,Kawasaki,125,125,8683,KE 125 (1976-1991)
55,Kawasaki,125,125,293,KLX (125A) 125 (2003-2006)
55,Kawasaki,125,125,11592,KLX (125CC) 125 (2010-2013)
55,Kawasaki,125,125,11593,KLX D Traker (DAF/DBF/DCF/DEF) 125 (2010-2014)
55,Kawasaki,125,125,7790,KLX L 125 (2003-2006)
55,Kawasaki,125,125,4035,KMX 125 (1986-2003)
55,Kawasaki,125,125,4036,KX 125 (1982-2008)
55,Kawasaki,125,125,7791,KX SM 125 (2006-2006)
55,Kawasaki,125,125,7792,KXE 125 (2006-2006)
55,Kawasaki,125,125,14401,Ninja ABS Euro4 125 (2019-2020)
55,Kawasaki,125,125,15544,Ninja ABS Euro5 125 (2021-2023)
55,Kawasaki,125,125,14009,Z ABS Euro4 125 (2017-2020)
55,Kawasaki,125,125,14736,Z ABS Euro5 125 (2021-2024)
55,Kawasaki,125,125,14546,ZL Eliminator 125 (1997-2009)
55,Kawasaki,140,140,294,KLX 140 (2008-2021)
55,Kawasaki,140,140,15724,KLX L 140 (2008-2021)
55,Kawasaki,175,175,8685,KDX 175 (1980-1982)
55,Kawasaki,175,175,14435,KE 175 (1980-1983)
55,Kawasaki,200,200,9889,KDX H-HH) 200 (1983-2007)
55,Kawasaki,200,200,2247,KMX 200 (1988-1992)
55,Kawasaki,200,200,8687,Z (KZ200A) 200 (1978-1983)
55,Kawasaki,220,220,8349,KDX R 220 (1997-2005)
55,Kawasaki,250,250,296,Eliminator 250 (1988-2003)
55,Kawasaki,250,250,297,Estrella (BJ250A) 250 (1994-1999)
55,Kawasaki,250,250,1434,GPX R 250 (1988-2007)
55,Kawasaki,250,250,7529,GPZ R 250 (1986-1987)
55,Kawasaki,250,250,4038,KDX (D) 250 (1980-1994)
55,Kawasaki,250,250,8691,KL (KL250A-C) 250 (1978-1984)
55,Kawasaki,250,250,14433,KL Super Sherpa (KL250G9F) 250 (2009-2010)
55,Kawasaki,250,250,14434,KL Super Sherpa (KL250GH) 250 (2000-2004)
55,Kawasaki,250,250,3200,KLR 250 (1984-2005)
55,Kawasaki,250,250,14001,KLX (2014-2018) 250 (2014-2018)
55,Kawasaki,250,250,4039,KLX (E) 250 (1994-1996)
55,Kawasaki,250,250,1436,KLX (H) 250 (2006-2007)
55,Kawasaki,250,250,13688,KLX (SS) 250 (2009-2014)
55,Kawasaki,250,250,4040,KLX R 250 (1994-1996)
55,Kawasaki,250,250,7235,KLX SF 250 (2009-2010)
55,Kawasaki,250,250,4042,KX (A) 250 (1974-2008)
55,Kawasaki,250,250,4043,KX F (ZZ) 250 (2004-2024)
55,Kawasaki,250,250,7793,KX SM 250 (2006-2007)
55,Kawasaki,250,250,16494,KX X (252DD) 250 (2021-2023)
55,Kawasaki,250,250,7794,KXE 250 (2006-2007)
55,Kawasaki,250,250,7795,KXF SM 250 (2006-2007)
55,Kawasaki,250,250,1433,Ninja R Euro3 250 (2008-2013)
55,Kawasaki,250,250,14130,Ninja SL Euro3 250 (2015-2017)
55,Kawasaki,250,250,2826,Z 250 (1980-1981)
55,Kawasaki,250,250,2828,Z CSR 250 (1982-1982)
55,Kawasaki,250,250,2829,Z LTD 250 (1983-1983)
55,Kawasaki,250,250,9897,Z SL ABS Euro3 250 (2015-2017)
55,Kawasaki,250,250,4046,ZR Balius II 250 (1991-2006)
55,Kawasaki,250,250,1437,ZXR (ZX250A-C) 250 (1989-1995)
55,Kawasaki,250,250,2830,ZZ R 250 (1986-2007)
55,Kawasaki,300,300,16540,KLE Versys Euro4 300 (2017-2020)
55,Kawasaki,300,300,14995,KLE Versys Euro5 300 (2021-2022)
55,Kawasaki,300,300,14662,KLE Versys X Adventure Euro5 300 (2021-2022)
55,Kawasaki,300,300,14903,KLE Versys X Urban Euro5 300 (2021-2022)
55,Kawasaki,300,300,4049,KLX R 300 (1997-2010)
55,Kawasaki,300,300,15725,Ninja ABS Euro3 300 (2013-2017)
55,Kawasaki,300,300,1438,Ninja Euro3 300 (2013-2017)
55,Kawasaki,300,300,14080,Versys X ABS Euro4 300 (2017-2020)
55,Kawasaki,300,300,16539,Versys X ABS Euro5 300 (2021-2022)
55,Kawasaki,300,300,13907,Z ABS Euro3 300 (2015-2016)
55,Kawasaki,300,300,9901,Z Euro3 300 (2015-2016)
55,Kawasaki,305,305,4051,GPZ 305 (1983-1983)
55,Kawasaki,400,400,4055,GPZ 400 (1985-1987)
55,Kawasaki,400,400,9907,GPZ S 400 (1988-1989)
55,Kawasaki,400,400,2258,KLX R 400 (2003-2007)
55,Kawasaki,400,400,2259,KLX SR 400 (2003-2005)
55,Kawasaki,400,400,13816,Ninja ABS Euro4 400 (2018-2020)
55,Kawasaki,400,400,16331,Ninja ABS Euro5 400 (2021-2024)
55,Kawasaki,400,400,302,Z (KZ400) 400 (1974-1974)
55,Kawasaki,400,400,8701,Z (KZ400A1/A2) 400 (1977-1979)
55,Kawasaki,400,400,14362,Z (KZ400B1/B2) 400 (1978-1979)
55,Kawasaki,400,400,15114,Z ABS (ER400DD) Euro5 400 (2021-2025)
55,Kawasaki,400,400,14250,Z ABS Euro4 400 (2019-2020)
55,Kawasaki,400,400,4057,ZL Eliminator 400 (1986-1988)
55,Kawasaki,400,400,4058,ZR (KZ400F) 400 (1983-1985)
55,Kawasaki,400,400,7799,ZR X Zephyr (ZR400G) 400 (1996-2004)
55,Kawasaki,400,400,4059,ZR Zephyr (ZR400C) 400 (1989-1995)
55,Kawasaki,400,400,4060,ZX (Z400F)(C) 400 (1984-1987)
55,Kawasaki,400,400,305,ZXR (ZX400L) 400 (1985-2003)
55,Kawasaki,400,400,14432,ZZ R (ZX400K) 400 (1990-1998)
55,Kawasaki,400,400,14431,ZZ R (ZX400N) 400 (1990-1998)
55,Kawasaki,420,420,8703,KX 420 (1980-1981)
55,Kawasaki,440,440,307,LTD (KZ440A) 440 (1980-1983)
55,Kawasaki,440,440,2832,LTD Belt (KZ440D) 440 (1980-1984)
55,Kawasaki,440,440,306,Z (KZ440B) 440 (1980-1981)
55,Kawasaki,440,440,8705,Z (KZ440C) 440 (1980-1981)
55,Kawasaki,440,440,9916,Z (KZ440H) 440 (1982-1983)
55,Kawasaki,440,440,14430,Z Belt (KZ440G) 440 (1982-1982)
55,Kawasaki,450,450,1440,KLX R 450 (2005-2020)
55,Kawasaki,450,450,4061,KX F (FF) 450 (2006-2025)
55,Kawasaki,450,450,16493,KX X (KK) 450 (2021-2023)
55,Kawasaki,450,450,2834,LTD 450 (1985-1990)
55,Kawasaki,500,500,310,ER-5 500 (1997-2005)
55,Kawasaki,500,500,4062,GPX R 500 (1988-1990)
55,Kawasaki,500,500,311,GPZ S (EX500A) 500 (1987-2009)
55,Kawasaki,500,500,14132,KH 500 (1974-1976)
55,Kawasaki,500,500,312,KLE 500 (1991-2007)
55,Kawasaki,500,500,4063,KX (E) 500 (1983-2004)
55,Kawasaki,500,500,309,Vulcan (EN500A) 500 (1990-2009)
55,Kawasaki,500,500,313,Z 500 (1979-1981)
55,Kawasaki,500,500,16676,Z Euro5 500 (2024-2024)
55,Kawasaki,500,500,16677,Z SE Euro5 500 (2024-2024)
55,Kawasaki,500,500,6900,ZZ-R 500 (1990-1996)
55,Kawasaki,550,550,14429,GPZ (KZ550GPD-H) 550 (1981-1983)
55,Kawasaki,550,550,14428,GPZ (ZX550A) 550 (1984-1986)
55,Kawasaki,550,550,2836,GT 550 (1982-2001)
55,Kawasaki,550,550,2837,LTD (KZ550LTD C) 550 (1980-1983)
55,Kawasaki,550,550,14427,LTD Shaft (KZ550F) 550 (1984-1984)
55,Kawasaki,550,550,14426,LTD Shaft (KZ550M) 550 (1983-1983)
55,Kawasaki,550,550,13083,Spectre (KZ550F1) 550 (1980-1983)
55,Kawasaki,550,550,14425,Z (KZ550A) 550 (1980-1983)
55,Kawasaki,550,550,14424,Z (KZ550B) 550 (1984-1986)
55,Kawasaki,550,550,7236,Z F 550 (1983-1984)
55,Kawasaki,550,550,318,ZR Zephyr 550 (1990-2000)
55,Kawasaki,600,600,321,Eliminator (ZL600A) 600 (1985-1998)
55,Kawasaki,600,600,319,GPX R 600 (1988-2000)
55,Kawasaki,600,600,320,GPZ R 600 (1985-1989)
55,Kawasaki,600,600,13506,KLR (KL600B) 600 (1984-1994)
55,Kawasaki,600,600,13505,KLR 600 (KL600A) (1984-1994)
55,Kawasaki,600,600,7714,Ninja ZX6R (ZX600F) 600 (1995-2005)
55,Kawasaki,600,600,322,Ninja ZX6R (ZX600RR) Euro3 600 (2007-2016)
55,Kawasaki,600,600,323,Ninja ZX6RR Euro2 600 (2003-2006)
55,Kawasaki,600,600,7715,ZZR (ZX600D) 600 (1990-2008)
55,Kawasaki,636,636,1443,Ninja ZX6R (ZX636AA) Euro1 636 (2002-2006)
55,Kawasaki,636,636,2840,Ninja ZX6R (ZX636EE) Euro3 636 (2013-2016)
55,Kawasaki,636,636,14707,Ninja ZX6R ABS (ZX636GG) Euro4 636 (2019-2020)
55,Kawasaki,636,636,15762,Ninja ZX6R ABS (ZX636GG) Euro5 636 (2021-2024)
55,Kawasaki,636,636,15761,Ninja ZX6R ABS(ZX600EF) Euro3 636 (2013-2016)
55,Kawasaki,650,650,1444,ER6 F 650 (2006-2021)
55,Kawasaki,650,650,324,ER6 N 650 (2005-2021)
55,Kawasaki,650,650,325,KL Tengai 650 (1989-1994)
55,Kawasaki,650,650,1445,KLE Versys A-C 650 (2007-2014)
55,Kawasaki,650,650,14676,KLE Versys ABS B-D 650 (2007-2014)
55,Kawasaki,650,650,14904,KLE Versys ABS Euro4 650 (2017-2020)
55,Kawasaki,650,650,13596,KLE Versys E 650 (2015-2016)
55,Kawasaki,650,650,14677,KLE Versys F ABS 650 (2015-2016)
55,Kawasaki,650,650,326,KLR (KL650A) 650 (1987-2014)
55,Kawasaki,650,650,1446,KLX R (A) 650 (1993-1996)
55,Kawasaki,650,650,328,KLX R (DD) 650 (1987-2005)
55,Kawasaki,650,650,14705,Ninja (EX650MM) Euro5 650 (2021-2024)
55,Kawasaki,650,650,13795,Ninja ABS (EX650KK) Euro4 650 (2017-2020)
55,Kawasaki,650,650,16682,Ninja Performance Euro5 650 (2021-2024)
55,Kawasaki,650,650,16683,Ninja Sport Euro5 650 (2021-2024)
55,Kawasaki,650,650,16684,Ninja Tourer Euro5 650 (2021-2024)
55,Kawasaki,650,650,15005,Versys Comfort Euro5 650 (2021-2024)
55,Kawasaki,650,650,15002,Versys Euro5 650 (2021-2024)
55,Kawasaki,650,650,15006,Versys Grand Tourer Euro5 650 (2021-2024)
55,Kawasaki,650,650,15007,Versys Mobility Euro5 650 (2021-2023)
55,Kawasaki,650,650,15004,Versys Tourer Euro5 650 (2021-2024)
55,Kawasaki,650,650,15003,Versys Tourer Plus Euro5 650 (2021-2024)
55,Kawasaki,650,650,16566,Versys Urban Euro5 650 (2021-2023)
55,Kawasaki,650,650,14955,Vulcan S ABS Cafe Euro4 650 (2017-2019)
55,Kawasaki,650,650,5175,Vulcan S ABS Euro3 650 (2015-2020)
55,Kawasaki,650,650,5174,Vulcan S Euro3 650 (2015-2016)
55,Kawasaki,650,650,329,W C High Bars Euro1 650 (1999-2007)
55,Kawasaki,650,650,13834,Z (KZ650F1) 650 (1980-1980)
55,Kawasaki,650,650,8717,Z (KZ650F2-F3-F4) 650 (1981-1983)
55,Kawasaki,650,650,16564,Z ABS Euro4 650 (2017-2020)
55,Kawasaki,650,650,16523,Z ABS Euro5 650 (2021-2024)
55,Kawasaki,650,650,16524,Z RS ABS Euro5 650 (2022-2023)
55,Kawasaki,700,700,5179,LTD Shaft (ZN700A) 700 (1984-1985)
55,Kawasaki,700,700,1447,VN Vulcan 700 (1985-1985)
55,Kawasaki,700,700,14745,ZR-7 700 (1999-2004)
55,Kawasaki,700,700,14746,ZR-7S 700 (1999-2004)
55,Kawasaki,750,750,14398,CSR Twin 750 (1982-1982)
55,Kawasaki,750,750,333,GPX R 750 (1987-1989)
55,Kawasaki,750,750,4066,GPZ (KZ750R1) 750 (1982-1982)
55,Kawasaki,750,750,14400,GPZ (ZX750A) 750 (1983-1987)
55,Kawasaki,750,750,334,GPZ R 750 (1985-1986)
55,Kawasaki,750,750,335,GPZ Turbo 750 (1984-1985)
55,Kawasaki,750,750,336,GT 750 (1982-1996)
55,Kawasaki,750,750,14399,H2 Match IV 750 (1973-1975)
55,Kawasaki,750,750,2844,LTD 750 (1980-1983)
55,Kawasaki,750,750,7802,LTD Shaft (KZ750F1) 750 (1983-1983)
55,Kawasaki,750,750,1449,LTD Twin 750 (1980-1980)
55,Kawasaki,750,750,7237,LTD Twin Belt (KZ750K1/K2) 750 (1983-1984)
55,Kawasaki,750,750,345,Ninja ZX7R 750 (1989-2003)
55,Kawasaki,750,750,346,Ninja ZX7RR 750 (1989-1998)
55,Kawasaki,750,750,2845,Spectre (KZ750N1/N2) 750 (1982-1983)
55,Kawasaki,750,750,337,"VN Vulcan A2,A13 (VN750A/D097) 750 (1985-2005)"
55,Kawasaki,750,750,339,Z ABS Euro3 750 (2007-2012)
55,Kawasaki,750,750,338,Z Euro2 750 (2004-2013)
55,Kawasaki,750,750,2848,Z R ABS Euro3 750 (2011-2012)
55,Kawasaki,750,750,2847,Z R Euro3 750 (2011-2012)
55,Kawasaki,750,750,2849,Z S Euro2 750 (2005-2006)
55,Kawasaki,750,750,342,Zephyr (ZR750C) 750 (1991-1999)
55,Kawasaki,750,750,4067,ZR7 (ZR750FF) Euro1 750 (1999-2003)
55,Kawasaki,750,750,14421,ZXR (ZX750H) 750 (1989-1990)
55,Kawasaki,750,750,14420,ZXR (ZX750J) 750 (1991-1992)
55,Kawasaki,750,750,14419,ZXR (ZX750L) 750 (1993-1995)
55,Kawasaki,750,750,14418,ZXR R (ZX750K) 750 (1991-1992)
55,Kawasaki,750,750,14417,ZXR R (ZX750M) 750 (1993-1995)
55,Kawasaki,800,800,350,Vulcan 800 (1995-2006)
55,Kawasaki,800,800,351,Vulcan Classic 800 (1995-2006)
55,Kawasaki,800,800,352,Vulcan Drifter (VN800CC) Euro1 800 (1999-2006)
55,Kawasaki,800,800,1451,W Euro3 800 (2011-2020)
55,Kawasaki,800,800,14848,Z ABS Euro3 800 (2013-2016)
55,Kawasaki,800,800,9945,Z E (ZR800CC) Euro3 800 (2013-2015)
55,Kawasaki,800,800,14847,Z E ABS (ZR800CD) Euro3 800 (2013-2015)
55,Kawasaki,800,800,1452,Z Euro3 800 (2013-2016)
55,Kawasaki,900,900,13902,GPZ R 900 (1984-1989)
55,Kawasaki,900,900,13903,GPZ R 900 (1990-1996)
55,Kawasaki,900,900,355,Ninja ZX9R (ZX900B) 900 (1994-2003)
55,Kawasaki,900,900,1454,VN Vulcan Classic LT 900 (2006-2012)
55,Kawasaki,900,900,1453,Vulcan Classic (VN900BB) Euro3 900 (2006-2016)
55,Kawasaki,900,900,1455,Vulcan Custom (VN900CC) Euro3 900 (2007-2014)
55,Kawasaki,900,900,13784,Z ABS (ZR900BB) Euro4 900 (2017-2020)
55,Kawasaki,900,900,15093,Z ABS Euro5 900 (2021-2024)
55,Kawasaki,900,900,13900,Z RS ABS Euro4 900 (2017-2020)
55,Kawasaki,900,900,16333,Z RS ABS Euro5 900 (2021-2021)
55,Kawasaki,900,900,13901,Z RS Cafe ABS Euro4 900 (2018-2020)
55,Kawasaki,900,900,16332,Z RS Cafe ABS Euro5 900 (2021-2022)
55,Kawasaki,900,900,16334,Z RS SE ABS Euro5 900 (2022-2023)
55,Kawasaki,900,900,354,ZL Eliminator 900 (1985-1986)
55,Kawasaki,1000,1000,356,GPZ RX 1000 (1986-1988)
55,Kawasaki,1000,1000,2273,GTR 1000 (1986-2006)
55,Kawasaki,1000,1000,2274,KLV Euro2 1000 (2004-2006)
55,Kawasaki,1000,1000,5185,LTD (KZ1000LTD K1/K2) 1000 (1981-1982)
55,Kawasaki,1000,1000,9074,Ninja H2 ABS Euro3 1000 (2015-2020)
55,Kawasaki,1000,1000,14640,Ninja H2 ABS Euro5 1000 (2021-2023)
55,Kawasaki,1000,1000,9075,Ninja H2 R ABS Euro3 1000 (2015-2020)
55,Kawasaki,1000,1000,14637,Ninja H2 SX ABS Euro4 1000 (2018-2020)
55,Kawasaki,1000,1000,14638,Ninja H2 SX SE ABS Euro4 1000 (2018-2020)
55,Kawasaki,1000,1000,14639,Ninja H2 SX SE+ ABS Euro4 1000 (2018-2020)
55,Kawasaki,1000,1000,14078,Ninja ZX-10RR (2017-2018)
55,Kawasaki,1000,1000,1456,Ninja ZX10 Tomcat 1000 (1988-1990)
55,Kawasaki,1000,1000,14560,Ninja ZX10R (ZXT00CC) Euro3 1000 (2007-2007)
55,Kawasaki,1000,1000,14561,Ninja ZX10R (ZXT00EE) Euro3 1000 (2008-2009)
55,Kawasaki,1000,1000,14562,Ninja ZX10R (ZXT00FF) Euro3 1000 (2010-2010)
55,Kawasaki,1000,1000,13632,Ninja ZX10R (ZXT00JJ) 1000 (2011-2015)
55,Kawasaki,1000,1000,1457,Ninja ZX10R ABS (ZXT00JK) 1000 (2011-2015)
55,Kawasaki,1000,1000,13633,Ninja ZX10R ABS (ZXT00SS) Euro4 1000 (2016-2019)
55,Kawasaki,1000,1000,13631,Ninja ZX10R Euro2 1000 (2004-2005)
55,Kawasaki,1000,1000,14416,Ninja ZX10RR ABS (ZTX00SZ) Euro4 1000 (2017-2020)
55,Kawasaki,1000,1000,14636,Ninja ZX10RR ABS Euro5 1000 (2021-2021)
55,Kawasaki,1000,1000,2851,Versys ABS (LZT00AA) Euro3 1000 (2012-2022)
55,Kawasaki,1000,1000,16689,Versys ABS Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,16690,Versys Grand Tourer Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,14643,Versys S ABS Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,14998,Versys S Grand Tourer Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,14997,Versys S Tourer Plus Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,14644,Versys SE ABS Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,15001,Versys SE Grand Tourer Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,14999,Versys SE Tourer Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,15000,Versys SE Tourer Plus Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,16693,Versys Tourer Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,16691,Versys Tourer Plus Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,13838,Z (1981-1983) 1000 (1981-1983)
55,Kawasaki,1000,1000,13839,Z (ZRT00AA) Euro2 1000 (2003-2006)
55,Kawasaki,1000,1000,13840,Z (ZRT00BB) Euro3 1000 (2007-2009)
55,Kawasaki,1000,1000,13841,Z (ZRT00DD) Euro3 1000 (2010-2013)
55,Kawasaki,1000,1000,14747,Z (ZRT00FF) Euro3 1000 (2014-2016)
55,Kawasaki,1000,1000,13842,Z ABS (ZRT00BC) Euro3 1000 (2007-2009)
55,Kawasaki,1000,1000,13843,Z ABS (ZRT00DE) Euro3 1000 (2010-2020)
55,Kawasaki,1000,1000,2853,Z Classic F.I. 1000 (1980-1980)
55,Kawasaki,1000,1000,16456,Z H2 ABS Euro4 1000 (2020-2020)
55,Kawasaki,1000,1000,16458,Z H2 ABS Euro5 1000 (2021-2023)
55,Kawasaki,1000,1000,16459,Z H2 SE ABS Euro5 1000 (2021-2024)
55,Kawasaki,1000,1000,16457,Z H2 SE Euro4 1000 (2020-2020)
55,Kawasaki,1000,1000,2275,Z Police 1000 (1980-2005)
55,Kawasaki,1000,1000,13844,Z R (KZ1000R) 1000 (1982-1983)
55,Kawasaki,1000,1000,13845,Z R Edition ABS Euro4 1000 (2017-2020)
55,Kawasaki,1000,1000,13846,Z SX (ZXT00GG) Euro3 1000 (2011-2013)
55,Kawasaki,1000,1000,13847,Z SX (ZXT00LL) 1000 (2014-2016)
55,Kawasaki,1000,1000,13849,Z SX ABS (ZXT00GH) 1000 (2011-2013)
55,Kawasaki,1000,1000,13850,Z SX ABS (ZXT00LM) 1000 (2014-2016)
55,Kawasaki,1000,1000,13851,Z SX ABS (ZXT00WW) 1000 (2017-2020)
55,Kawasaki,1000,1000,358,ZL Eliminator 1000 (1987-1988)
55,Kawasaki,1000,1000,14635,ZX-10R Euro5 1000 (2019-2024)
55,Kawasaki,1000,1000,14996,ZX-10R Performance Euro5 1000 (2021-2021)
55,Kawasaki,1000,1000,14559,ZX10R Ninja (2006) 1000 (2006-2006)
55,Kawasaki,1100,1100,14414,GPZ (KZ1100B2) 1100 (1982-1982)
55,Kawasaki,1100,1100,14413,GPZ (ZXT100A) 1100 (1983-1985)
55,Kawasaki,1100,1100,14415,GPZ (ZXT10B) 1100 (1981-1981)
55,Kawasaki,1100,1100,14412,GPZ (ZXT10E) 1100 (1995-1998)
55,Kawasaki,1100,1100,2276,GPZ ABS (ZXT10E) 1100 (1996-1997)
55,Kawasaki,1100,1100,14410,LTD Shaft (1983-1983) 1100 (1983-1983)
55,Kawasaki,1100,1100,14411,LTD Shaft (1984-1985) 1100 (1984-1985)
55,Kawasaki,1100,1100,361,Spectre 1100 (1982-1983)
55,Kawasaki,1100,1100,14204,Z R (KZ1100R1/R2) 1100 (1984-1985)
55,Kawasaki,1100,1100,3094,Z Shaft 1100 (1981-1983)
55,Kawasaki,1100,1100,14409,Zephyr (ZRT10A) 1100 (1991-1995)
55,Kawasaki,1100,1100,14408,Zephyr (ZRT10A-) 1100 (1996-1998)
55,Kawasaki,1100,1100,363,ZRX (ZRT10CC) 1100 (1996-2000)
55,Kawasaki,1100,1100,364,ZZR (ZXT10C) 1100 (1990-2001)
55,Kawasaki,1200,1200,4068,ZG Voyager XIII 1200 (1986-2003)
55,Kawasaki,1200,1200,5189,ZRX Euo1 1200 (2001-2004)
55,Kawasaki,1200,1200,2277,ZRX R Euro1 1200 (2001-2006)
55,Kawasaki,1200,1200,2278,ZRX S Euro1 1200 (2001-2005)
55,Kawasaki,1200,1200,365,ZX12R Ninja Euro1 1200 (2000-2006)
55,Kawasaki,1200,1200,366,ZZR Euro1 1200 (2002-2005)
55,Kawasaki,1300,1300,2858,Z (ZGT30A) 1300 (1984-1989)
55,Kawasaki,1300,1300,2857,Z KZ A 1300 (1978-1982)
55,Kawasaki,1400,1400,2279,GTR (ZGT40AA) Euro3 1400 (2007-2020)
55,Kawasaki,1400,1400,15543,GTR Concours 1400 (2008-2014)
55,Kawasaki,1400,1400,2281,ZZR (ZXT40AA) Euro3 1400 (2006-2020)
55,Kawasaki,1400,1400,15542,ZZR ABS (ZXT40AB) Euro3 1400 (2006-2020)
55,Kawasaki,1500,1500,2282,Vulcan (VNT50A) 1500 (1987-1995)
55,Kawasaki,1500,1500,368,Vulcan Classic (VNT50A) 1500 (1996-1999)
55,Kawasaki,1500,1500,2284,Vulcan Classic FI Euro1 1500 (2000-2003)
55,Kawasaki,1500,1500,369,Vulcan Classic Tourer (VNT50GH) 1500 (1998-2004)
55,Kawasaki,1500,1500,2286,Vulcan Drifter (VNT50JJ) Euro1 1500 (1999-2005)
55,Kawasaki,1500,1500,2287,Vulcan L 1500 (1996-1997)
55,Kawasaki,1500,1500,2288,Vulcan Mean Streak Euro1 1500 (2002-2005)
55,Kawasaki,1500,1500,2283,Vulcan SE (VNT50B) 1500 (1987-1990)
55,Kawasaki,1600,1600,2289,Vulcan Classic Euro2 1600 (2003-2008)
55,Kawasaki,1600,1600,2290,Vulcan Mean Streak Euro2 1600 (2004-2007)
55,Kawasaki,1700,1700,2293,Vulcan Classic ABS Euro3 1700 (2009-2013)
55,Kawasaki,1700,1700,2294,Vulcan Classic Tourer ABS Euro3 1700 (2009-2015)
55,Kawasaki,1700,1700,2295,Vulcan Nomad ABS Euro3 1700 (2015-2016)
55,Kawasaki,1700,1700,14407,Vulcan Voyager ABS Euro3 1700 (2009-2016)
55,Kawasaki,1700,1700,2860,Vulcan Voyager Custom ABS Euro3 1700 (2011-2014)
55,Kawasaki,2000,2000,9983,Vulcan Euro2 2000 (2004-2010)
56,Keeway,50,50,11001,TX EN / SM 50 (2010-2012)
56,Keeway,125,125,15963,RKF LC Euro4 125 (2017-2020)
56,Keeway,125,125,15964,RKF LC Euro5 125 (2021-2022)
56,Keeway,125,125,15959,RKS EFI Euro4 125 (2016-2020)
56,Keeway,125,125,1465,Speed 125 (2006-2007)
56,Keeway,125,125,2298,Superlight 125 (2006-2006)
56,Keeway,125,125,15958,Superlight Efi Euro4 125 (2017-2020)
56,Keeway,125,125,14385,Superlight Euro4 125 (2017-2017)
56,Keeway,150,150,1466,Speed 150 (2006-2006)
56,Keeway,150,150,2300,Superlight 150 (2006-2006)
56,Keeway,250,250,7532,Cruiser 250 (2011-2017)
56,Keeway,250,250,1467,Landcruiser 250 (2006-2010)
56,Keeway,250,250,1468,Supershadow 250 (2006-2010)
210,Kove,250,250,16945,MX Euro5 250 (2023-2023)
210,Kove,450,450,16952,MX 450 (2024-2024)
210,Kove,800,800,16975,X Pro ABS Euro5 800 (2024-2025)
210,Kove,800,800,16978,X Rally ABS 800 (2025-2025)
58,Kreidler,125,125,9987,Mustang 125 (1983-1987)
58,Kreidler,125,125,6128,RMC D 125 (2006-2007)
58,Kreidler,125,125,6127,RMC F 125 (2007-2008)
59,KTM,Eléctrico,Eléctrico,16055,E-SM Freeride (2018-2020) (2018-2020)
59,KTM,Eléctrico,Eléctrico,14243,E-XC Freeride (2018-2020) (2018-2020)
59,KTM,Eléctrico,Eléctrico,16056,Freeride E-SM (2015-2017)
59,KTM,Eléctrico,Eléctrico,16057,Freeride E-XC (2012-2014)
59,KTM,50,50,8723,Go/Go Crono 50 (1994-1997)
59,KTM,50,50,12097,JR ADV 50 (2001-2003)
59,KTM,50,50,2862,Kross 50 (1997-1998)
59,KTM,50,50,12013,SM Supermoto 50 (2006-2006)
59,KTM,50,50,12099,SR ADV 50 (1997-2007)
59,KTM,50,50,4076,SX 50 (2006-2025)
59,KTM,50,50,12014,SX MINI 50 (2008-2023)
59,KTM,50,50,12098,SX MINI Adventure 50 (1997-2007)
